applicant_id,age,annual_income,employment_type,education,credit_score,loan_amount,num_dependents,months_employed,region,has_default
11815,,27834.0,self-employed,bachelor,613.0,4734.0,2,53.0,east,0
11816,48.0,38894.0,salaried,bachelor,675.0,5629.0,1,53.0,north,0
11817,51.0,43988.0,self-employed,bachelor,626.0,14051.0,1,38.0,east,0
11818,46.0,87568.0,salaried,highschool,689.0,49165.0,4,73.0,north,0
11819,37.0,34539.0,salaried,highschool,681.0,13086.0,1,42.0,west,0
11820,18.0,64822.0,,bachelor,616.0,18093.0,0,37.0,west,0
11821,49.0,74309.0,self-employed,master,530.0,41194.0,0,72.0,south,1
11822,55.0,38876.0,salaried,master,663.0,11442.0,2,24.0,central,1
11823,48.0,36121.0,self-employed,phd,632.0,12808.0,2,91.0,west,0
11824,29.0,34046.0,salaried,highschool,480.0,5388.0,2,73.0,central,0
11825,48.0,35316.0,salaried,bachelor,696.0,16553.0,1,,south,1
11826,,61520.0,salaried,bachelor,737.0,27693.0,0,,north,0
11827,59.0,45049.0,salaried,highschool,850.0,22395.0,1,80.0,east,0
11828,29.0,45145.0,self-employed,bachelor,615.0,11855.0,0,8.0,south,0
11829,37.0,,salaried,bachelor,602.0,7272.0,0,86.0,west,0
11830,,24742.0,unemployed,master,550.0,4557.0,1,105.0,east,1
11831,41.0,117210.0,salaried,highschool,669.0,68246.0,1,58.0,west,0
11832,27.0,36720.0,self-employed,master,668.0,5252.0,1,38.0,north,0
11833,45.0,27245.0,salaried,master,577.0,11566.0,1,63.0,north,0
11834,47.0,82088.0,self-employed,bachelor,634.0,37155.0,2,91.0,central,0
11835,41.0,46208.0,unemployed,highschool,472.0,8265.0,3,98.0,east,1
11836,43.0,53588.0,salaried,highschool,733.0,15147.0,6,15.0,north,0
11837,37.0,37458.0,salaried,phd,581.0,4554.0,3,215.0,central,0
11838,58.0,34223.0,self-employed,highschool,647.0,12947.0,1,37.0,north,0
11839,29.0,36872.0,self-employed,highschool,522.0,22030.0,1,81.0,central,1
11840,33.0,20103.0,,phd,598.0,6331.0,1,112.0,south,0
11841,40.0,38409.0,self-employed,master,625.0,22853.0,1,50.0,east,1
11842,51.0,46538.0,self-employed,bachelor,649.0,7591.0,1,100.0,south,0
11843,22.0,101238.0,self-employed,highschool,693.0,29990.0,0,15.0,north,0
11844,24.0,41898.0,salaried,bachelor,780.0,23085.0,0,11.0,east,0
11845,18.0,12493.0,salaried,master,716.0,6725.0,4,102.0,south,1
11846,40.0,38292.0,unemployed,highschool,737.0,10025.0,0,95.0,east,0
11847,27.0,157906.0,salaried,highschool,780.0,69369.0,2,67.0,east,1
11848,35.0,61894.0,salaried,highschool,701.0,33614.0,2,91.0,west,0
11849,48.0,26757.0,unemployed,bachelor,647.0,12935.0,0,131.0,north,0
11850,32.0,53936.0,salaried,highschool,741.0,22342.0,1,114.0,south,1
11851,43.0,27695.0,,master,747.0,4882.0,3,52.0,central,0
11852,36.0,20396.0,self-employed,highschool,708.0,2784.0,0,62.0,central,0
11853,48.0,33719.0,self-employed,highschool,519.0,13734.0,1,47.0,east,0
11854,46.0,42014.0,unemployed,phd,574.0,14711.0,2,43.0,south,0
11855,32.0,15739.0,self-employed,phd,625.0,3447.0,1,86.0,east,0
11856,38.0,22594.0,salaried,bachelor,720.0,5567.0,2,47.0,west,0
11857,53.0,40343.0,salaried,master,648.0,11943.0,1,86.0,south,0
11858,,32726.0,salaried,highschool,752.0,11381.0,1,50.0,central,0
11859,23.0,48894.0,unemployed,bachelor,768.0,14430.0,0,55.0,north,0
11860,48.0,21866.0,salaried,highschool,758.0,6421.0,1,,west,0
11861,27.0,57357.0,salaried,bachelor,758.0,9055.0,1,84.0,east,0
11862,57.0,22206.0,salaried,master,557.0,11831.0,1,14.0,east,0
11863,52.0,91251.0,salaried,master,693.0,36918.0,4,,east,1
11864,43.0,17020.0,salaried,highschool,595.0,2945.0,0,172.0,north,0
11865,42.0,23242.0,self-employed,bachelor,502.0,7250.0,0,56.0,south,0
11866,37.0,49448.0,salaried,phd,624.0,15248.0,2,55.0,south,0
11867,48.0,92237.0,unemployed,bachelor,769.0,36923.0,1,18.0,west,0
11868,36.0,46982.0,unemployed,highschool,691.0,19001.0,1,,east,1
11869,43.0,53180.0,salaried,bachelor,832.0,22474.0,0,92.0,east,1
11870,50.0,40488.0,self-employed,highschool,666.0,18177.0,1,99.0,east,0
11871,33.0,24024.0,salaried,bachelor,850.0,3644.0,3,61.0,east,0
11872,33.0,31412.0,salaried,bachelor,666.0,7930.0,1,89.0,north,1
11873,26.0,21896.0,salaried,bachelor,652.0,2379.0,0,31.0,central,0
11874,27.0,21176.0,self-employed,bachelor,535.0,6931.0,1,69.0,central,0
11875,18.0,49064.0,self-employed,bachelor,750.0,15441.0,2,120.0,south,0
11876,49.0,22889.0,salaried,highschool,605.0,10693.0,0,77.0,west,0
11877,62.0,47088.0,self-employed,highschool,592.0,8643.0,2,130.0,south,0
11878,57.0,20933.0,self-employed,bachelor,765.0,8703.0,0,133.0,north,1
11879,20.0,46546.0,self-employed,master,754.0,11792.0,1,72.0,central,0
11880,49.0,31434.0,salaried,master,752.0,9146.0,2,3.0,south,0
11881,57.0,81089.0,self-employed,highschool,617.0,37272.0,3,98.0,south,0
11882,35.0,47186.0,self-employed,bachelor,645.0,6407.0,2,23.0,east,0
11883,41.0,74451.0,salaried,bachelor,645.0,20205.0,1,6.0,east,1
11884,18.0,27506.0,self-employed,bachelor,720.0,8133.0,3,12.0,south,0
11885,43.0,41277.0,salaried,bachelor,790.0,18900.0,1,102.0,central,0
11886,27.0,24574.0,,phd,683.0,4905.0,1,,south,0
11887,42.0,32637.0,self-employed,highschool,828.0,18724.0,0,62.0,east,0
11888,21.0,35205.0,salaried,bachelor,731.0,21084.0,0,76.0,west,0
11889,47.0,27919.0,salaried,bachelor,629.0,14224.0,1,13.0,central,0
11890,,21856.0,self-employed,bachelor,725.0,5461.0,2,47.0,east,0
11891,31.0,19796.0,self-employed,highschool,804.0,8551.0,2,35.0,east,1
11892,26.0,12458.0,self-employed,bachelor,830.0,1764.0,1,59.0,central,1
11893,18.0,23667.0,self-employed,highschool,757.0,12677.0,0,60.0,east,0
11894,37.0,54926.0,salaried,bachelor,652.0,19663.0,1,74.0,south,0
11895,33.0,18047.0,salaried,bachelor,630.0,3397.0,1,81.0,north,0
11896,21.0,20251.0,self-employed,highschool,702.0,5340.0,1,14.0,south,0
11897,45.0,98268.0,salaried,phd,801.0,49170.0,0,47.0,north,0
11898,35.0,29195.0,self-employed,master,689.0,15623.0,0,54.0,south,1
11899,27.0,,salaried,bachelor,691.0,16958.0,0,22.0,east,0
11900,,55335.0,salaried,phd,655.0,18822.0,2,20.0,east,0
11901,53.0,55897.0,self-employed,master,620.0,26572.0,1,13.0,north,0
11902,47.0,18748.0,self-employed,highschool,635.0,9620.0,4,18.0,east,0
11903,38.0,35756.0,self-employed,bachelor,662.0,17249.0,0,88.0,east,0
11904,47.0,17870.0,salaried,bachelor,805.0,5222.0,1,16.0,north,0
11905,26.0,136374.0,self-employed,bachelor,628.0,57409.0,0,18.0,south,0
11906,40.0,,salaried,master,655.0,9559.0,1,57.0,west,0
11907,42.0,23768.0,self-employed,bachelor,572.0,4180.0,2,69.0,north,0
11908,34.0,23854.0,self-employed,highschool,714.0,7015.0,0,53.0,south,0
11909,45.0,18990.0,salaried,bachelor,773.0,2437.0,1,25.0,east,0
11910,31.0,78928.0,,master,796.0,24029.0,0,21.0,north,0
11911,46.0,134756.0,salaried,bachelor,668.0,65511.0,4,56.0,west,0
11912,47.0,31638.0,salaried,highschool,702.0,6281.0,1,49.0,west,0
11913,18.0,20739.0,self-employed,highschool,636.0,7693.0,3,42.0,south,0
11914,54.0,13115.0,salaried,bachelor,698.0,1551.0,4,86.0,south,0
11915,18.0,35523.0,unemployed,highschool,678.0,19496.0,1,,west,0
11916,33.0,34263.0,salaried,bachelor,655.0,17474.0,0,19.0,south,0
11917,52.0,28980.0,salaried,highschool,662.0,10497.0,2,42.0,north,1
11918,,44832.0,self-employed,bachelor,691.0,20304.0,0,74.0,north,0
11919,22.0,48903.0,salaried,highschool,624.0,7431.0,3,46.0,north,0
11920,27.0,47171.0,unemployed,highschool,628.0,24652.0,1,73.0,central,1
11921,52.0,34267.0,salaried,bachelor,804.0,15682.0,0,82.0,central,0
11922,18.0,23137.0,salaried,highschool,850.0,3702.0,2,,east,1
11923,54.0,,salaried,highschool,542.0,33053.0,0,53.0,central,0
11924,39.0,40387.0,salaried,bachelor,537.0,4494.0,0,44.0,west,0
11925,26.0,62579.0,salaried,highschool,564.0,25924.0,1,74.0,east,1
11926,33.0,59578.0,salaried,highschool,641.0,11074.0,0,43.0,west,0
11927,28.0,19715.0,salaried,bachelor,731.0,9061.0,0,70.0,east,1
11928,,19592.0,salaried,bachelor,703.0,2649.0,1,61.0,central,0
11929,49.0,27508.0,salaried,bachelor,665.0,3866.0,0,12.0,central,0
11930,19.0,23668.0,salaried,phd,698.0,7885.0,2,72.0,central,0
11931,35.0,58549.0,salaried,bachelor,588.0,34954.0,2,57.0,east,0
11932,30.0,47842.0,salaried,bachelor,628.0,11399.0,0,107.0,east,0
11933,56.0,69535.0,salaried,master,648.0,28250.0,1,23.0,north,0
11934,24.0,48935.0,salaried,bachelor,507.0,17582.0,1,61.0,west,0
11935,59.0,44548.0,salaried,master,545.0,23212.0,0,39.0,north,1
11936,40.0,73121.0,salaried,bachelor,549.0,17863.0,0,14.0,east,0
11937,26.0,50760.0,unemployed,bachelor,719.0,19160.0,0,10.0,north,0
11938,32.0,41525.0,salaried,master,672.0,23890.0,0,119.0,east,0
11939,30.0,84139.0,salaried,highschool,705.0,22406.0,1,61.0,west,0
11940,25.0,42514.0,self-employed,master,484.0,13592.0,2,46.0,south,0
11941,41.0,34469.0,salaried,bachelor,516.0,18765.0,0,17.0,west,1
11942,25.0,26399.0,salaried,bachelor,710.0,7029.0,2,115.0,south,0
11943,18.0,57040.0,self-employed,bachelor,400.0,16561.0,0,,south,0
11944,35.0,74498.0,self-employed,highschool,760.0,18778.0,2,63.0,north,0
11945,18.0,39132.0,unemployed,highschool,486.0,19753.0,3,56.0,north,1
11946,31.0,77185.0,unemployed,master,726.0,43624.0,1,146.0,south,0
11947,29.0,14988.0,salaried,bachelor,570.0,6228.0,1,52.0,north,0
11948,30.0,39037.0,self-employed,master,744.0,16076.0,4,37.0,central,0
11949,64.0,39338.0,salaried,highschool,850.0,11605.0,0,62.0,west,0
11950,,27903.0,self-employed,highschool,445.0,2965.0,1,66.0,south,1
11951,43.0,132181.0,salaried,highschool,713.0,24714.0,0,204.0,central,0
11952,19.0,38828.0,salaried,highschool,487.0,6745.0,1,51.0,south,0
11953,32.0,32733.0,salaried,bachelor,688.0,5170.0,0,22.0,east,1
11954,43.0,,salaried,master,631.0,17362.0,3,42.0,west,0
11955,28.0,14744.0,salaried,master,662.0,2480.0,2,62.0,west,0
11956,51.0,27448.0,self-employed,bachelor,568.0,3920.0,3,69.0,north,0
11957,26.0,65619.0,salaried,highschool,720.0,19114.0,1,16.0,south,1
11958,37.0,29305.0,self-employed,bachelor,520.0,6579.0,0,38.0,south,0
11959,33.0,26518.0,,bachelor,762.0,4586.0,0,142.0,east,0
11960,42.0,77247.0,salaried,bachelor,613.0,13369.0,1,28.0,central,0
11961,32.0,78443.0,salaried,bachelor,524.0,17893.0,2,87.0,east,0
11962,37.0,51974.0,salaried,highschool,794.0,19148.0,2,43.0,east,0
11963,,31966.0,salaried,highschool,644.0,15313.0,3,53.0,north,0
11964,31.0,35606.0,salaried,phd,822.0,18742.0,2,,east,0
11965,46.0,,salaried,bachelor,760.0,12772.0,0,45.0,east,0
11966,,24407.0,self-employed,master,578.0,10107.0,1,61.0,west,0
11967,39.0,23808.0,salaried,highschool,642.0,13185.0,1,52.0,central,1
11968,35.0,29465.0,self-employed,bachelor,661.0,10604.0,2,47.0,east,0
11969,50.0,23924.0,self-employed,highschool,787.0,9969.0,0,74.0,north,1
11970,37.0,,salaried,master,689.0,5616.0,0,21.0,central,0
11971,36.0,44788.0,,highschool,666.0,11810.0,0,63.0,east,0
11972,41.0,45130.0,self-employed,bachelor,632.0,11998.0,1,10.0,east,0
11973,60.0,93939.0,self-employed,highschool,645.0,16360.0,1,101.0,central,0
11974,24.0,28734.0,self-employed,highschool,767.0,14318.0,0,48.0,east,0
11975,49.0,46539.0,salaried,highschool,650.0,5942.0,2,84.0,west,0
11976,18.0,46927.0,unemployed,bachelor,614.0,20523.0,0,,central,0
11977,43.0,35351.0,salaried,master,599.0,18815.0,1,77.0,east,0
11978,59.0,58231.0,salaried,phd,600.0,20306.0,3,32.0,central,1
11979,46.0,59137.0,self-employed,bachelor,524.0,7989.0,2,54.0,north,0
11980,42.0,47274.0,salaried,bachelor,582.0,14854.0,2,78.0,central,0
11981,33.0,35319.0,self-employed,master,785.0,9593.0,1,51.0,central,0
11982,40.0,33565.0,salaried,highschool,631.0,19896.0,1,72.0,north,0
11983,37.0,20254.0,salaried,master,713.0,9026.0,0,43.0,north,0
11984,31.0,26824.0,self-employed,master,427.0,12357.0,0,106.0,north,0
11985,37.0,29407.0,salaried,bachelor,701.0,10525.0,0,48.0,south,0
11986,42.0,22880.0,salaried,highschool,635.0,10404.0,0,49.0,central,0
11987,31.0,50009.0,self-employed,highschool,607.0,23069.0,0,49.0,north,0
11988,30.0,73007.0,self-employed,bachelor,666.0,9723.0,1,53.0,north,0
11989,24.0,25488.0,self-employed,master,605.0,5386.0,2,21.0,east,0
11990,45.0,46246.0,salaried,bachelor,459.0,4924.0,1,28.0,south,0
11991,47.0,,self-employed,bachelor,733.0,8493.0,1,,west,0
11992,,34459.0,self-employed,bachelor,672.0,18536.0,2,84.0,west,1
11993,52.0,28420.0,self-employed,master,622.0,11504.0,1,,central,0
11994,41.0,54228.0,salaried,highschool,563.0,18985.0,2,68.0,east,0
11995,,28584.0,salaried,highschool,518.0,16092.0,3,38.0,east,0
11996,44.0,66558.0,salaried,bachelor,670.0,12387.0,2,,north,0
11997,39.0,35495.0,salaried,highschool,795.0,4874.0,1,51.0,central,0
11998,34.0,29004.0,salaried,highschool,668.0,16203.0,0,99.0,south,1
11999,67.0,21447.0,salaried,bachelor,526.0,11826.0,1,,east,0
